name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
hyderabad,2022-01-17,25.7,19.0,21.5,25.7,19.0,21.5,18.1,81.7,0.0,0.0,0.0,rain,0,0,26.3,13.9,90.4,1019.0,59.8,4.5,185.8,16.1,8,10.0,2022-01-17 06:49:42,2022-01-17 18:02:45,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-18,27.3,18.0,21.8,26.8,18.0,21.8,15.3,69.9,0.0,0.0,0.0,0,0,0,16.6,9.4,61.0,1017.8,41.1,5.0,222.9,19.1,8,10.0,2022-01-18 06:49:45,2022-01-18 18:03:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-19,28.4,14.5,21.3,27.7,14.5,21.3,12.9,61.6,0.0,0.0,0.0,0,0,0,22.3,9.4,37.9,1015.8,29.0,5.3,227.1,19.4,8,10.0,2022-01-19 06:49:46,2022-01-19 18:03:58,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-20,29.8,14.1,22.0,28.5,14.1,21.7,12.9,61.3,0.0,0.0,0.0,0,0,0,14.4,9.4,130.8,1013.3,18.6,5.3,227.9,19.5,8,10.0,2022-01-20 06:49:46,2022-01-20 18:04:34,0.58,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-21,30.4,17.3,23.3,29.1,17.3,23.1,13.5,57.4,0.0,0.0,0.0,0,0,0,36.7,13.0,299.0,1012.8,12.3,5.6,228.9,19.8,9,10.0,2022-01-21 06:49:45,2022-01-21 18:05:10,0.62,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-22,31.4,15.3,23.7,30.0,15.3,23.4,13.9,58.0,0.0,0.0,0.0,0,0,0,23.4,13.0,215.1,1011.2,17.1,5.7,228.5,19.8,9,10.0,2022-01-22 06:49:43,2022-01-22 18:05:46,0.65,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-23,28.4,18.0,23.1,28.1,18.0,23.1,13.9,57.2,0.0,0.0,0.0,0,0,0,29.2,15.7,269.1,1011.3,30.8,6.0,226.6,19.5,9,10.0,2022-01-23 06:49:40,2022-01-23 18:06:21,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-24,26.8,16.1,21.4,26.9,16.1,21.4,13.0,60.1,0.0,0.0,0.0,0,0,0,20.2,12.1,327.5,1012.2,25.9,4.9,233.7,20.1,9,10.0,2022-01-24 06:49:35,2022-01-24 18:06:56,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-25,26.6,15.1,21.2,26.6,15.1,21.2,12.7,59.8,0.0,0.0,0.0,0,0,0,19.8,10.3,53.1,1013.1,31.1,4.5,234.4,20.1,9,10.0,2022-01-25 06:49:29,2022-01-25 18:07:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-26,27.6,16.0,21.7,27.3,16.0,21.7,13.1,59.5,0.0,0.0,0.0,0,0,0,27.0,11.2,65.7,1013.9,43.0,4.6,216.3,18.6,9,10.0,2022-01-26 06:49:22,2022-01-26 18:08:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-27,25.9,16.1,21.0,25.9,16.1,21.0,12.2,58.5,0.0,0.0,0.0,0,0,0,29.9,15.7,64.0,1015.4,45.3,4.7,234.5,20.1,9,10.0,2022-01-27 06:49:13,2022-01-27 18:08:39,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-28,26.4,13.3,20.5,26.4,13.3,20.5,8.0,46.9,0.0,0.0,0.0,0,0,0,31.0,18.4,60.5,1016.8,18.4,5.8,244.2,20.9,9,10.0,2022-01-28 06:49:04,2022-01-28 18:09:12,0.86,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-29,27.6,11.0,20.0,26.5,11.0,19.8,5.8,42.8,0.0,0.0,0.0,0,0,0,17.6,12.1,55.1,1017.5,0.3,6.6,249.0,21.5,9,10.0,2022-01-29 06:48:53,2022-01-29 18:09:45,0.9,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999,remote"
hyderabad,2022-01-30,29.4,12.8,21.4,28.0,12.8,21.1,7.2,43.2,0.0,0.0,0.0,0,0,0,13.3,10.3,17.3,1015.7,4.3,5.8,246.9,21.4,9,10.0,2022-01-30 06:48:41,2022-01-30 18:10:18,0.93,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-01-31,31.8,14.9,22.4,29.8,14.9,21.9,9.0,46.6,0.0,0.0,0.0,0,0,0,12.6,10.3,117.5,1014.1,2.6,5.6,247.8,21.4,9,10.0,2022-01-31 06:48:28,2022-01-31 18:10:50,0.97,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-01,30.9,13.5,23.2,29.2,13.5,22.8,11.6,52.9,0.0,0.0,0.0,0,0,0,11.9,11.2,91.6,1013.5,4.5,5.6,246.1,21.5,9,10.0,2022-02-01 06:48:13,2022-02-01 18:11:22,0.0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-02,31.8,14.4,23.8,30.6,14.4,23.6,14.4,58.9,0.0,0.0,0.0,0,0,0,26.6,12.1,129.6,1013.8,9.3,5.7,243.9,20.9,9,10.0,2022-02-02 06:47:58,2022-02-02 18:11:53,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-03,30.9,18.1,24.4,30.6,18.1,24.5,16.5,64.3,0.0,0.0,0.0,0,0,0,29.2,11.2,166.4,1012.2,20.7,5.7,240.0,20.8,9,10.0,2022-02-03 06:47:41,2022-02-03 18:12:23,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-04,26.6,18.3,22.4,26.6,18.3,22.4,9.9,46.8,0.0,0.0,0.0,0,0,0,42.8,14.8,295.2,1012.3,8.7,6.2,248.5,21.6,9,10.0,2022-02-04 06:47:23,2022-02-04 18:12:53,0.1,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-05,29.6,11.5,21.6,28.0,11.5,21.4,7.7,43.5,0.0,0.0,0.0,0,0,0,17.3,9.4,79.0,1013.9,10.0,5.8,250.7,21.7,9,10.0,2022-02-05 06:47:04,2022-02-05 18:13:23,0.13,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-06,27.8,13.6,22.1,27.3,13.6,22.0,11.5,52.3,0.0,0.0,0.0,0,0,0,19.8,13.0,96.9,1016.3,0.0,5.9,250.1,21.5,9,10.0,2022-02-06 06:46:44,2022-02-06 18:13:52,0.16,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-07,30.1,17.1,23.4,30.0,17.1,23.5,15.9,64.8,0.0,0.0,0.0,0,0,0,25.2,13.0,114.9,1016.1,16.3,5.4,241.8,20.9,9,10.0,2022-02-07 06:46:23,2022-02-07 18:14:21,0.19,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-08,30.4,18.0,23.8,30.4,18.0,24.0,17.0,67.7,0.0,0.0,0.0,0,0,0,29.9,13.9,111.7,1014.8,39.0,5.3,242.2,20.9,9,10.0,2022-02-08 06:46:01,2022-02-08 18:14:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-09,28.6,18.1,23.2,29.3,18.1,23.3,18.0,73.8,0.0,0.0,0.0,0,0,0,33.5,21.4,126.4,1014.8,33.9,5.2,239.0,20.6,9,10.0,2022-02-09 06:45:38,2022-02-09 18:15:16,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-10,28.5,18.9,23.3,28.3,18.9,23.3,15.9,65.4,0.0,0.0,0.0,0,0,0,28.4,22.3,117.8,1015.0,29.1,5.8,237.9,20.4,9,10.0,2022-02-10 06:45:13,2022-02-10 18:15:43,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-11,27.1,18.2,23.0,27.7,18.2,23.0,16.2,67.2,0.0,0.0,0.0,0,0,0,24.1,13.0,69.9,1015.6,51.8,5.2,241.7,20.9,9,10.0,2022-02-11 06:44:48,2022-02-11 18:16:10,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-12,28.3,16.1,22.5,27.4,16.1,22.4,11.2,50.8,0.0,0.0,0.0,0,0,0,27.0,13.0,71.2,1015.3,12.8,5.8,254.3,21.8,9,10.0,2022-02-12 06:44:21,2022-02-12 18:16:36,0.36,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-13,28.7,13.5,22.4,27.7,13.5,22.2,10.3,48.3,0.0,0.0,0.0,0,0,0,20.2,10.3,94.0,1013.8,0.7,5.9,260.2,22.4,9,10.0,2022-02-13 06:43:54,2022-02-13 18:17:01,0.39,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-14,29.6,15.2,22.7,28.6,15.2,22.5,14.1,61.1,0.0,0.0,0.0,0,0,0,25.2,11.2,110.9,1013.4,22.8,5.6,256.9,22.2,9,10.0,2022-02-14 06:43:26,2022-02-14 18:17:26,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-15,29.5,18.0,23.2,28.9,18.0,23.3,16.4,68.1,0.0,0.0,0.0,0,0,0,30.6,17.5,115.2,1013.0,44.4,5.2,247.5,21.3,9,10.0,2022-02-15 06:42:56,2022-02-15 18:17:50,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-16,29.5,18.0,23.6,29.0,18.0,23.6,16.7,67.5,0.0,0.0,0.0,0,0,0,28.1,14.8,131.0,1010.9,52.2,5.5,245.1,21.2,9,10.0,2022-02-16 06:42:26,2022-02-16 18:18:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-17,30.9,18.1,24.2,29.2,18.1,23.9,14.2,57.2,0.0,0.0,0.0,0,0,0,33.1,19.4,124.2,1010.5,39.1,5.7,223.6,19.2,9,10.0,2022-02-17 06:41:55,2022-02-17 18:18:37,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-18,28.9,19.0,23.4,29.0,19.0,23.5,16.5,66.4,0.0,0.0,0.0,0,0,0,35.3,25.0,113.4,1012.5,46.2,5.6,237.1,20.3,9,10.0,2022-02-18 06:41:23,2022-02-18 18:19:00,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-19,31.3,18.0,24.7,30.1,18.0,24.4,14.4,55.5,0.0,0.0,0.0,0,0,0,31.3,13.0,136.7,1014.3,24.0,5.7,260.7,22.7,9,10.0,2022-02-19 06:40:50,2022-02-19 18:19:22,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-20,32.3,18.3,25.3,31.1,18.3,25.0,13.6,50.3,0.0,0.0,0.0,0,0,0,23.4,11.2,254.5,1012.4,32.4,6.0,258.2,22.5,9,10.0,2022-02-20 06:40:16,2022-02-20 18:19:44,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-21,31.7,19.2,25.7,30.2,19.2,25.2,11.3,43.0,0.0,0.0,0.0,0,0,0,16.6,16.6,0.6,1011.9,15.6,5.9,264.3,22.8,10,10.0,2022-02-21 06:39:42,2022-02-21 18:20:05,0.66,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-22,31.9,15.5,25.1,30.4,15.5,24.7,12.1,46.6,0.0,0.0,0.0,0,0,0,21.2,9.4,91.1,1013.9,4.5,5.9,265.7,22.9,10,10.0,2022-02-22 06:39:06,2022-02-22 18:20:25,0.7,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-23,30.0,17.2,24.7,29.5,17.2,24.8,16.7,62.8,0.0,0.0,0.0,0,0,0,27.7,13.9,115.6,1016.5,10.9,5.9,263.0,22.7,10,10.0,2022-02-23 06:38:30,2022-02-23 18:20:46,0.73,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-24,32.8,18.1,25.5,30.8,18.1,25.0,13.6,53.2,0.0,0.0,0.0,0,0,0,26.3,16.6,130.8,1016.7,9.4,6.2,267.7,23.3,10,10.0,2022-02-24 06:37:53,2022-02-24 18:21:05,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-25,32.7,19.0,25.4,30.5,19.0,24.8,11.2,46.0,0.0,0.0,0.0,0,0,0,27.7,16.6,115.8,1016.2,3.7,6.3,268.5,23.3,10,10.0,2022-02-25 06:37:16,2022-02-25 18:21:24,0.81,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-26,30.8,19.0,24.5,29.3,19.0,24.2,13.5,53.7,0.0,0.0,0.0,0,0,0,34.6,20.5,120.3,1016.7,0.0,6.0,272.1,23.4,10,10.0,2022-02-26 06:36:37,2022-02-26 18:21:43,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,43128099999,VOHS"
hyderabad,2022-02-27,31.5,18.0,24.6,29.9,18.0,24.3,13.7,54.2,0.0,0.0,0.0,0,0,0,37.1,16.6,126.2,1016.9,1.5,6.1,274.1,23.6,10,10.0,2022-02-27 06:35:58,2022-02-27 18:22:01,0.88,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-02-28,33.7,18.1,25.4,31.3,18.1,24.8,11.2,46.2,0.0,0.0,0.0,0,0,0,29.5,13.9,114.8,1016.1,0.0,6.0,276.8,23.9,10,10.0,2022-02-28 06:35:19,2022-02-28 18:22:19,0.91,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-01,32.2,18.3,26.1,30.2,18.3,25.3,9.4,38.7,0.0,0.0,0.0,0,0,0,26.6,13.9,116.7,1016.1,0.4,6.5,277.7,24.1,10,10.0,2022-03-01 06:34:38,2022-03-01 18:22:37,0.95,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-02,32.1,17.3,25.6,30.2,17.3,25.0,10.0,39.7,0.0,0.0,0.0,0,0,0,21.2,14.8,115.4,1015.8,13.6,6.5,264.3,22.8,10,10.0,2022-03-02 06:33:58,2022-03-02 18:22:54,0.0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-03,32.2,19.2,26.0,30.4,19.2,25.5,11.9,44.1,0.0,0.0,0.0,0,0,0,27.0,11.2,116.2,1015.5,13.5,6.3,274.6,23.6,10,10.0,2022-03-03 06:33:16,2022-03-03 18:23:10,0.02,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-04,31.9,20.2,26.3,30.3,20.2,25.9,11.4,40.9,0.0,0.0,0.0,0,0,0,31.3,15.1,117.2,1015.3,7.8,6.3,274.7,23.6,10,10.0,2022-03-04 06:32:34,2022-03-04 18:23:27,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-05,31.9,19.1,26.0,30.5,19.1,25.6,13.5,48.3,0.0,0.0,0.0,0,0,0,36.7,13.9,106.7,1014.4,21.5,6.7,275.9,23.6,10,10.0,2022-03-05 06:31:52,2022-03-05 18:23:42,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-06,31.1,20.0,25.8,30.9,20.0,25.7,15.2,53.3,0.0,0.0,0.0,0,0,0,28.8,16.6,112.5,1014.2,25.6,6.4,273.9,23.7,10,10.0,2022-03-06 06:31:09,2022-03-06 18:23:58,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-07,31.1,20.1,25.9,30.2,20.1,25.6,14.3,51.2,0.0,0.0,0.0,0,0,0,30.6,17.5,120.4,1014.7,18.8,6.5,295.5,25.3,10,10.0,2022-03-07 06:30:25,2022-03-07 18:24:13,0.15,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-08,31.6,19.3,26.5,30.8,19.3,26.3,14.0,47.8,0.0,0.0,0.0,0,0,0,23.4,11.2,126.4,1014.2,29.6,6.2,276.8,23.7,10,10.0,2022-03-08 06:29:41,2022-03-08 18:24:28,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-09,33.1,20.4,27.2,31.7,20.4,26.8,13.5,44.8,0.0,0.0,0.0,0,0,0,32.0,10.3,114.4,1013.3,24.0,6.4,278.3,24.0,10,10.0,2022-03-09 06:28:57,2022-03-09 18:24:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-10,32.1,20.0,26.7,31.5,20.0,26.6,15.3,52.1,0.0,0.0,0.0,0,0,0,29.9,13.0,98.7,1013.3,34.0,6.4,239.1,20.7,9,10.0,2022-03-10 06:28:12,2022-03-10 18:24:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-11,33.0,22.2,27.3,31.6,22.2,27.0,14.8,48.1,0.0,0.0,0.0,0,0,0,20.9,9.4,90.0,1013.3,55.9,6.3,252.1,21.7,10,10.0,2022-03-11 06:27:27,2022-03-11 18:25:11,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-12,32.2,22.2,27.2,31.5,22.2,27.1,14.7,47.3,0.0,0.0,0.0,0,0,0,24.8,9.4,64.3,1012.9,45.1,5.7,238.5,20.6,10,10.0,2022-03-12 06:26:41,2022-03-12 18:25:24,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-13,33.2,21.3,27.5,32.0,21.3,27.1,13.8,44.9,0.0,0.0,0.0,0,0,0,23.4,9.4,96.6,1013.1,37.9,5.9,283.7,24.7,10,10.0,2022-03-13 06:25:55,2022-03-13 18:25:38,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-14,36.1,20.4,27.8,33.4,20.4,26.9,7.6,31.8,0.0,0.0,0.0,0,0,0,22.7,8.5,50.9,1013.3,11.4,6.1,294.5,25.4,10,10.0,2022-03-14 06:25:09,2022-03-14 18:25:51,0.37,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-15,35.0,18.4,27.1,32.7,18.4,26.2,6.6,29.5,0.0,0.0,0.0,0,0,0,23.0,10.3,45.3,1011.6,0.7,5.9,296.3,25.5,10,10.0,2022-03-15 06:24:23,2022-03-15 18:26:04,0.4,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-16,36.3,21.3,28.7,34.0,21.3,27.8,8.3,29.3,0.0,0.0,0.0,0,0,0,27.4,14.8,232.5,1010.0,0.0,6.4,294.3,25.4,10,10.0,2022-03-16 06:23:36,2022-03-16 18:26:16,0.43,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-17,38.8,21.3,29.0,35.7,21.3,27.9,7.6,28.9,0.0,0.0,0.0,0,0,0,19.8,12.1,9.7,1009.1,0.0,6.7,295.6,25.5,10,10.0,2022-03-17 06:22:49,2022-03-17 18:26:29,0.47,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-18,37.8,22.0,29.6,36.0,22.0,29.6,13.5,39.4,0.0,0.0,0.0,0,0,0,27.0,15.7,170.6,1008.5,15.2,6.3,292.4,25.1,10,10.0,2022-03-18 06:22:02,2022-03-18 18:26:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-19,35.0,22.0,27.6,36.2,22.0,28.0,17.5,56.4,0.0,0.0,0.0,0,0,0,35.3,14.8,126.0,1008.5,47.2,5.2,273.2,23.4,10,10.0,2022-03-19 06:21:15,2022-03-19 18:26:54,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-20,35.4,24.0,28.1,36.6,24.0,28.7,17.2,52.1,0.1,100.0,4.17,rain,0,0,32.0,13.9,193.0,1008.3,74.5,5.1,201.5,17.4,10,10.0,2022-03-20 06:20:28,2022-03-20 18:27:06,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-21,36.1,23.0,29.6,35.7,23.0,29.9,16.8,48.0,0.0,0.0,0.0,0,0,0,22.3,12.1,29.3,1008.9,61.3,5.7,261.5,22.5,10,10.0,2022-03-21 06:19:40,2022-03-21 18:27:17,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-22,36.0,24.0,29.4,37.4,24.0,30.6,19.7,58.2,0.0,0.0,0.0,0,0,0,36.7,18.4,107.2,1009.8,55.4,5.5,263.9,22.8,10,10.0,2022-03-22 06:18:53,2022-03-22 18:27:29,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-23,36.1,23.5,29.4,35.4,23.5,30.3,18.2,53.9,0.0,0.0,0.0,0,0,0,33.8,9.4,113.2,1009.5,61.8,5.4,257.9,22.4,10,10.0,2022-03-23 06:18:05,2022-03-23 18:27:41,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-24,35.9,23.5,28.8,36.8,23.5,30.1,21.0,66.7,0.0,0.0,0.0,0,0,0,28.4,13.0,133.1,1009.6,56.6,4.9,288.9,24.9,10,10.0,2022-03-24 06:17:17,2022-03-24 18:27:53,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-25,36.4,23.0,28.8,37.1,23.0,30.1,20.9,66.3,0.0,0.0,0.0,0,0,0,29.2,18.5,121.9,1010.8,54.4,4.5,289.4,25.0,10,10.0,2022-03-25 06:16:29,2022-03-25 18:28:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-26,36.9,22.1,29.7,37.6,22.1,31.1,20.3,60.9,0.0,0.0,0.0,0,0,0,21.2,16.6,126.4,1012.4,40.8,5.5,224.9,19.4,10,10.0,2022-03-26 06:15:42,2022-03-26 18:28:16,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-27,35.9,25.0,30.0,38.1,25.0,31.7,20.5,59.0,0.0,0.0,0.0,0,0,0,33.5,14.8,141.8,1012.6,64.8,5.2,306.5,26.3,10,10.0,2022-03-27 06:14:54,2022-03-27 18:28:27,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-28,37.0,23.2,30.5,37.4,23.2,31.4,19.0,54.7,0.0,0.0,0.0,0,0,0,19.1,13.0,97.3,1011.9,42.8,5.8,317.7,27.5,10,10.0,2022-03-28 06:14:06,2022-03-28 18:28:39,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-29,37.6,24.9,30.9,36.4,24.9,31.0,16.0,45.5,0.0,0.0,0.0,0,0,0,27.0,11.2,240.2,1010.5,35.6,5.9,319.2,27.6,10,10.0,2022-03-29 06:13:19,2022-03-29 18:28:50,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-30,39.6,24.5,31.2,37.0,24.5,30.7,14.0,40.0,0.0,0.0,0.0,0,0,0,14.8,12.1,216.7,1010.2,28.2,6.1,324.0,27.9,10,10.0,2022-03-30 06:12:31,2022-03-30 18:29:02,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-03-31,38.1,23.5,30.8,38.9,23.5,31.6,17.5,48.4,0.0,0.0,0.0,0,0,0,29.5,12.1,150.5,1010.5,19.5,6.0,323.3,27.7,10,10.0,2022-03-31 06:11:44,2022-03-31 18:29:13,0.96,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-04-01,36.5,24.0,29.8,37.7,24.0,31.7,21.1,63.6,0.0,0.0,0.0,0,0,0,34.6,13.0,120.9,1010.7,21.7,5.2,319.1,27.6,10,10.0,2022-04-01 06:10:57,2022-04-01 18:29:25,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2022-04-02,36.3,23.0,29.2,38.5,23.0,31.5,22.1,68.5,0.0,0.0,0.0,0,0,0,32.8,18.4,112.4,1012.1,29.2,5.1,320.3,27.6,10,10.0,2022-04-02 06:10:10,2022-04-02 18:29:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
